Employee_ID,Name,Age,Gender,Country,City,Education,Job_Title,Department,Experience_Years,Salary_USD,Bonus_USD,Work_Hours_Per_Week,Remote_Work,Performance_Score,Joining_Year,Contract_Type
996,Employee_996,27,Female,Canada,NY,Master,Designer,Marketing,8,145436,16863,35,No,1,2000,Full-Time
997,Employee_997,47,Female,Pakistan,Delhi,PhD,Designer,HR,14,42178,13561,30,No,4,2000,Full-Time
998,Employee_998,50,Female,UK,Toronto,PhD,Developer,HR,29,49935,11447,52,Yes,5,2013,Contract
999,Employee_999,28,Female,Pakistan,Karachi,PhD,Developer,Marketing,25,77258,15172,48,No,2,2005,Contract
1000,Employee_1000,48,Female,Canada,Delhi,Master,Manager,Marketing,9,52784,12878,42,Yes,5,2009,Part-Time
1001,Employee_1001,33,Female,UK,London,Bachelor,Designer,Finance,28,93722,13411,58,No,4,2024,Contract
1002,Employee_1002,59,Male,USA,Karachi,High School,Developer,HR,21,53027,6448,58,No,8,2013,Part-Time
1003,Employee_1003,41,Male,USA,Toronto,Master,Developer,HR,15,126544,3107,35,No,1,2003,Part-Time
1004,Employee_1004,30,Male,India,Toronto,PhD,Designer,IT,3,87853,8928,44,No,5,2005,Part-Time
1005,Employee_1005,42,Male,Canada,NY,Master,Manager,Finance,19,142167,16234,45,Yes,1,2015,Part-Time
1006,Employee_1006,20,Male,Canada,London,PhD,Manager,Marketing,12,97359,17310,53,No,4,2020,Contract
1007,Employee_1007,56,Female,USA,Karachi,High School,Designer,Finance,21,102388,14528,52,Yes,8,2000,Full-Time
1008,Employee_1008,40,Male,Pakistan,Karachi,High School,Manager,Marketing,4,108608,14313,45,No,1,2005,Full-Time
1009,Employee_1009,45,Male,UK,LA,Bachelor,Developer,Marketing,21,106669,2559,39,Yes,2,2008,Contract
1010,Employee_1010,55,Male,Pakistan,NY,PhD,Designer,Finance,6,45111,19125,51,No,1,2014,Contract
1011,Employee_1011,42,Male,Pakistan,NY,Bachelor,Developer,HR,22,62312,16167,38,No,7,2011,Part-Time
1012,Employee_1012,20,Male,USA,Karachi,Bachelor,Analyst,Marketing,8,54161,16343,38,Yes,2,2002,Contract
1013,Employee_1013,59,Male,USA,Karachi,High School,Analyst,Finance,7,148920,6830,46,Yes,1,2010,Full-Time
1014,Employee_1014,34,Male,USA,Delhi,Master,Manager,IT,28,134823,8523,46,Yes,6,2014,Contract
1015,Employee_1015,40,Female,India,Delhi,Master,Analyst,Finance,15,97313,18009,46,Yes,6,2002,Contract
1016,Employee_1016,28,Female,Pakistan,Delhi,Bachelor,Developer,IT,5,80374,19074,53,No,2,2013,Part-Time
1017,Employee_1017,28,Male,Canada,NY,High School,Analyst,Marketing,27,54014,16524,41,Yes,1,2001,Part-Time
1018,Employee_1018,29,Female,UK,LA,PhD,Developer,Finance,15,110308,14285,42,Yes,3,2003,Part-Time
1019,Employee_1019,45,Female,India,Toronto,Master,Manager,Finance,5,76389,11973,59,Yes,5,2018,Part-Time
1020,Employee_1020,54,Female,Canada,Delhi,Bachelor,Manager,IT,13,140163,4006,41,No,6,2011,Full-Time
1021,Employee_1021,44,Female,Pakistan,LA,Master,Developer,Finance,20,48161,5302,43,No,3,2001,Contract
1022,Employee_1022,45,Male,USA,London,Master,Analyst,Finance,0,137800,18472,39,No,9,2016,Contract
1023,Employee_1023,30,Female,Pakistan,Delhi,PhD,Manager,Marketing,24,37490,5611,52,No,5,2002,Part-Time
1024,Employee_1024,57,Female,UK,Toronto,High School,Designer,Finance,8,149547,10372,48,Yes,2,2009,Full-Time
1025,Employee_1025,21,Female,India,London,PhD,Manager,HR,24,137197,15080,58,No,6,2015,Full-Time
1026,Employee_1026,26,Male,India,London,High School,Analyst,IT,26,54502,16082,31,Yes,8,2021,Contract
1027,Employee_1027,37,Male,UK,Toronto,Master,Designer,Finance,23,65757,15641,33,No,6,2008,Part-Time
1028,Employee_1028,46,Male,Canada,Delhi,Bachelor,Analyst,IT,12,71111,11093,48,Yes,4,2010,Contract
1029,Employee_1029,53,Male,Canada,NY,PhD,Developer,IT,25,128273,9378,36,Yes,6,2020,Contract
1030,Employee_1030,46,Male,India,Toronto,High School,Designer,IT,28,113245,2597,55,Yes,8,2014,Full-Time
1031,Employee_1031,36,Male,India,Toronto,Master,Analyst,Finance,18,88645,12600,44,Yes,8,2002,Full-Time
1032,Employee_1032,43,Male,USA,Toronto,High School,Designer,Finance,16,140218,4747,44,Yes,2,2015,Contract
1033,Employee_1033,44,Female,Canada,London,High School,Analyst,IT,10,89055,14879,53,No,8,2020,Part-Time
1034,Employee_1034,26,Female,UK,LA,High School,Designer,HR,27,149815,14017,35,Yes,6,2020,Part-Time
1035,Employee_1035,25,Female,Canada,NY,Master,Analyst,IT,27,38998,19964,32,Yes,2,2020,Contract
1036,Employee_1036,43,Male,USA,Delhi,Bachelor,Developer,HR,7,58906,8432,35,Yes,1,2011,Contract
1037,Employee_1037,52,Male,India,Delhi,Bachelor,Designer,IT,22,131026,19890,45,Yes,6,2022,Part-Time
1038,Employee_1038,48,Male,India,LA,Bachelor,Designer,Marketing,28,100192,5725,31,No,7,2004,Part-Time
1039,Employee_1039,41,Male,USA,Toronto,High School,Designer,IT,4,80477,11437,57,No,5,2006,Part-Time
1040,Employee_1040,45,Male,UK,NY,Master,Designer,IT,9,66901,14269,36,Yes,8,2008,Contract
1041,Employee_1041,47,Female,India,Delhi,High School,Developer,Finance,6,121271,14092,59,Yes,9,2020,Full-Time
1042,Employee_1042,40,Female,Pakistan,Karachi,Bachelor,Designer,HR,9,82021,8002,40,Yes,4,2017,Part-Time
1043,Employee_1043,26,Male,India,Delhi,Bachelor,Manager,Marketing,3,59092,7131,55,Yes,7,2020,Part-Time
1044,Employee_1044,36,Male,Pakistan,Toronto,Master,Developer,HR,8,31242,14261,59,No,8,2007,Part-Time
1045,Employee_1045,39,Male,USA,Karachi,High School,Manager,Marketing,26,136843,13612,36,No,6,2011,Contract
1046,Employee_1046,39,Male,USA,LA,PhD,Designer,IT,25,31831,5537,33,Yes,2,2019,Full-Time
1047,Employee_1047,41,Female,India,NY,PhD,Analyst,Finance,13,80721,14091,58,Yes,7,2001,Full-Time
1048,Employee_1048,47,Male,Canada,LA,Bachelor,Manager,Finance,1,58511,3335,53,Yes,9,2009,Part-Time
1049,Employee_1049,59,Male,Pakistan,LA,Master,Designer,HR,24,102782,5321,49,Yes,5,2018,Contract
1050,Employee_1050,26,Male,UK,NY,High School,Manager,Finance,8,127003,14254,36,Yes,2,2008,Full-Time
1051,Employee_1051,20,Male,India,NY,High School,Designer,HR,20,48302,1559,33,No,4,2024,Contract
1052,Employee_1052,51,Female,UK,Delhi,Bachelor,Designer,HR,26,85568,1713,58,No,3,2023,Full-Time
1053,Employee_1053,32,Male,India,Delhi,Bachelor,Designer,Marketing,0,33232,5593,41,Yes,4,2007,Part-Time
1054,Employee_1054,49,Male,Canada,NY,High School,Analyst,HR,22,132062,16184,34,No,7,2023,Contract
1055,Employee_1055,42,Female,Canada,Karachi,High School,Manager,Marketing,9,134301,16261,52,No,8,2023,Part-Time
1056,Employee_1056,38,Female,Canada,London,Bachelor,Developer,Finance,9,81507,1256,58,No,1,2023,Full-Time
1057,Employee_1057,51,Female,Canada,Delhi,High School,Developer,HR,19,106508,15574,59,Yes,8,2000,Full-Time
1058,Employee_1058,49,Male,USA,London,PhD,Developer,HR,24,143672,1037,59,No,5,2005,Part-Time
1059,Employee_1059,48,Male,USA,Karachi,Bachelor,Developer,IT,21,130128,11264,58,No,7,2011,Full-Time
1060,Employee_1060,48,Female,Pakistan,NY,High School,Designer,HR,28,40683,13697,55,Yes,1,2024,Part-Time
1061,Employee_1061,49,Female,UK,Karachi,Bachelor,Manager,HR,2,53664,9652,48,No,2,2023,Part-Time
1062,Employee_1062,35,Female,India,Delhi,Master,Manager,IT,5,132364,16930,55,Yes,1,2018,Part-Time
1063,Employee_1063,59,Female,India,LA,Bachelor,Analyst,IT,28,63172,2832,34,No,5,2016,Full-Time
1064,Employee_1064,38,Female,USA,NY,Bachelor,Manager,Finance,25,113641,16517,56,Yes,6,2001,Contract
1065,Employee_1065,37,Female,India,Toronto,Master,Manager,HR,5,94340,6167,59,Yes,9,2010,Part-Time
1066,Employee_1066,20,Male,USA,London,PhD,Manager,Finance,20,117236,1432,48,No,8,2017,Contract
1067,Employee_1067,33,Male,Pakistan,Karachi,High School,Analyst,Finance,1,41017,5151,50,No,7,2022,Full-Time
1068,Employee_1068,21,Male,UK,NY,Master,Developer,IT,25,66613,15912,59,Yes,5,2021,Full-Time
1069,Employee_1069,47,Female,Pakistan,Karachi,Bachelor,Manager,Marketing,25,116130,7411,32,Yes,3,2010,Contract
1070,Employee_1070,49,Female,Canada,NY,High School,Analyst,Finance,17,106920,19135,56,No,9,2017,Part-Time
1071,Employee_1071,57,Female,Canada,Delhi,Master,Analyst,Marketing,22,60348,1256,55,No,5,2007,Full-Time
1072,Employee_1072,23,Female,Canada,Delhi,High School,Designer,HR,1,46448,1671,40,No,3,2014,Part-Time
1073,Employee_1073,20,Female,Pakistan,Delhi,High School,Analyst,IT,11,39491,1489,36,No,3,2008,Part-Time
1074,Employee_1074,27,Female,India,Karachi,Master,Developer,HR,21,108648,7889,58,Yes,3,2014,Contract
1075,Employee_1075,48,Male,UK,Toronto,High School,Manager,HR,4,126557,12906,46,Yes,6,2006,Full-Time
1076,Employee_1076,58,Male,Canada,Delhi,PhD,Analyst,IT,19,88759,19480,54,Yes,1,2019,Contract
1077,Employee_1077,22,Female,Canada,NY,Master,Developer,HR,6,74553,19066,38,No,4,2012,Full-Time
1078,Employee_1078,51,Male,Canada,Delhi,PhD,Analyst,IT,23,30968,13603,50,No,8,2012,Contract
1079,Employee_1079,29,Female,UK,LA,Bachelor,Analyst,Marketing,15,30368,3460,38,Yes,3,2000,Full-Time
1080,Employee_1080,29,Male,Canada,Delhi,High School,Analyst,HR,19,103960,5529,39,Yes,5,2019,Full-Time
1081,Employee_1081,38,Female,UK,Karachi,Bachelor,Analyst,IT,0,65010,2975,42,Yes,2,2003,Full-Time
1082,Employee_1082,53,Female,Canada,Toronto,Bachelor,Analyst,Finance,0,84154,4216,44,Yes,2,2023,Part-Time
1083,Employee_1083,52,Male,Pakistan,LA,High School,Developer,HR,16,65851,15267,51,Yes,7,2003,Part-Time
1084,Employee_1084,42,Male,Pakistan,Karachi,Master,Manager,Marketing,26,55496,10581,34,Yes,3,2003,Contract
1085,Employee_1085,47,Female,UK,Karachi,High School,Manager,IT,0,60936,5515,58,No,5,2012,Contract
1086,Employee_1086,51,Female,Pakistan,Karachi,Bachelor,Manager,HR,20,108858,13048,32,Yes,3,2001,Full-Time
1087,Employee_1087,26,Male,UK,NY,Bachelor,Manager,HR,19,97005,10776,56,Yes,6,2022,Full-Time
1088,Employee_1088,48,Male,Pakistan,Karachi,Master,Developer,HR,12,67493,3963,56,Yes,3,2014,Part-Time
1089,Employee_1089,27,Female,Pakistan,NY,High School,Designer,Marketing,29,99795,7786,37,Yes,8,2003,Part-Time
1090,Employee_1090,20,Male,UK,Karachi,Bachelor,Designer,IT,8,66390,14866,49,Yes,2,2005,Part-Time
1091,Employee_1091,22,Female,India,London,PhD,Developer,Finance,14,40292,7200,39,Yes,3,2002,Contract
1092,Employee_1092,43,Female,Pakistan,LA,Bachelor,Developer,Finance,2,122377,18360,42,Yes,8,2006,Part-Time
1093,Employee_1093,42,Female,Canada,London,Bachelor,Analyst,Finance,13,58365,8345,58,No,8,2005,Contract
1094,Employee_1094,27,Female,India,Karachi,Master,Analyst,IT,22,47207,1045,32,Yes,1,2002,Part-Time
1095,Employee_1095,56,Male,UK,LA,PhD,Analyst,Finance,10,131735,2193,58,No,8,2003,Part-Time
1096,Employee_1096,22,Male,India,LA,Bachelor,Manager,Marketing,23,52912,5512,51,No,2,2009,Full-Time
1097,Employee_1097,52,Male,USA,Toronto,Bachelor,Analyst,IT,21,132455,17630,37,No,7,2020,Contract
1098,Employee_1098,47,Male,USA,London,PhD,Designer,HR,11,132517,9983,58,Yes,6,2008,Part-Time
1099,Employee_1099,27,Male,Pakistan,Toronto,High School,Manager,Marketing,12,110771,1636,38,Yes,2,2005,Full-Time
1100,Employee_1100,53,Male,Pakistan,LA,High School,Analyst,HR,25,86572,4775,59,Yes,5,2019,Contract
1101,Employee_1101,54,Male,Canada,NY,Bachelor,Manager,Finance,12,137293,3421,51,Yes,7,2010,Contract
1102,Employee_1102,51,Female,India,LA,Bachelor,Designer,Marketing,0,129083,14025,50,Yes,8,2006,Part-Time
1103,Employee_1103,43,Male,USA,Toronto,High School,Analyst,IT,23,143655,10280,41,Yes,3,2017,Contract
1104,Employee_1104,33,Male,Pakistan,London,Master,Designer,Marketing,9,139346,5183,40,Yes,1,2003,Full-Time
1105,Employee_1105,51,Female,India,Karachi,PhD,Designer,HR,2,49276,12351,31,Yes,7,2004,Full-Time
1106,Employee_1106,35,Male,Pakistan,Karachi,PhD,Designer,IT,23,127459,18096,47,Yes,5,2003,Contract
1107,Employee_1107,23,Male,Pakistan,London,Master,Analyst,Marketing,27,35534,6323,38,Yes,5,2003,Full-Time
1108,Employee_1108,56,Female,USA,Karachi,Master,Developer,Marketing,3,122005,13888,31,No,7,2012,Contract
1109,Employee_1109,40,Male,USA,Karachi,Master,Analyst,Marketing,15,131610,4644,31,Yes,1,2015,Full-Time
1110,Employee_1110,33,Male,Pakistan,Toronto,Master,Designer,Marketing,7,65670,17142,32,Yes,8,2024,Contract
1111,Employee_1111,50,Male,UK,London,Master,Analyst,IT,15,92147,8773,45,Yes,5,2013,Contract
1112,Employee_1112,37,Female,Pakistan,Delhi,Master,Designer,HR,26,128099,11778,48,No,8,2010,Contract
1113,Employee_1113,26,Male,Pakistan,NY,PhD,Developer,Marketing,16,141695,13501,33,Yes,5,2001,Full-Time
1114,Employee_1114,29,Male,Canada,NY,Master,Manager,IT,18,66486,15409,52,Yes,7,2021,Contract
1115,Employee_1115,26,Female,Canada,Karachi,High School,Developer,HR,21,95557,3108,54,No,3,2013,Contract
1116,Employee_1116,52,Male,Canada,NY,Master,Developer,Marketing,14,64268,4614,47,Yes,2,2023,Part-Time
1117,Employee_1117,42,Female,UK,London,Master,Manager,HR,15,137338,11251,49,No,6,2023,Part-Time
1118,Employee_1118,40,Female,UK,London,PhD,Analyst,HR,14,111335,12678,54,No,5,2006,Contract
1119,Employee_1119,38,Male,Pakistan,LA,PhD,Manager,IT,24,56336,15367,59,No,9,2010,Part-Time
1120,Employee_1120,38,Female,Canada,LA,Master,Analyst,HR,1,33641,5332,47,No,4,2003,Contract
1121,Employee_1121,55,Female,UK,NY,PhD,Analyst,IT,10,117132,13002,39,Yes,3,2006,Part-Time
1122,Employee_1122,48,Male,USA,Delhi,Bachelor,Designer,Marketing,0,62959,16700,40,No,9,2015,Full-Time
1123,Employee_1123,37,Female,Pakistan,LA,PhD,Designer,HR,14,43306,14769,58,No,8,2005,Full-Time
1124,Employee_1124,21,Female,India,LA,PhD,Manager,HR,25,76182,7963,46,Yes,6,2005,Contract
1125,Employee_1125,20,Male,Pakistan,London,PhD,Developer,Finance,18,104123,8838,55,Yes,1,2001,Contract
1126,Employee_1126,24,Male,India,Delhi,PhD,Manager,Marketing,3,86326,13399,53,Yes,1,2023,Full-Time
1127,Employee_1127,39,Male,Canada,Karachi,High School,Analyst,Marketing,10,126895,13243,54,No,6,2007,Full-Time
1128,Employee_1128,30,Female,India,NY,High School,Designer,Finance,4,51498,2845,52,Yes,3,2006,Part-Time
1129,Employee_1129,21,Male,Canada,LA,High School,Manager,Finance,2,100198,14942,53,No,3,2024,Contract
1130,Employee_1130,22,Female,USA,Delhi,Master,Manager,IT,12,132630,17766,49,No,6,2023,Full-Time
1131,Employee_1131,42,Female,India,Delhi,Master,Designer,IT,9,137369,5112,45,Yes,3,2013,Full-Time
1132,Employee_1132,31,Female,Pakistan,NY,Bachelor,Designer,HR,10,57197,13780,49,Yes,6,2008,Contract
1133,Employee_1133,39,Female,Canada,Delhi,High School,Designer,HR,17,50719,16690,42,Yes,5,2014,Part-Time
1134,Employee_1134,24,Female,Pakistan,Delhi,Master,Analyst,HR,1,120201,11088,31,Yes,4,2024,Part-Time
1135,Employee_1135,56,Female,UK,Delhi,PhD,Designer,HR,6,138775,2509,53,Yes,8,2021,Part-Time
1136,Employee_1136,57,Female,Canada,LA,PhD,Developer,IT,8,55032,13404,56,Yes,2,2017,Part-Time
1137,Employee_1137,49,Male,India,NY,High School,Manager,Marketing,9,89624,2578,31,No,7,2011,Full-Time
1138,Employee_1138,28,Male,Canada,Delhi,Bachelor,Designer,HR,17,108177,18263,54,No,4,2022,Contract
1139,Employee_1139,53,Female,Pakistan,Delhi,Bachelor,Designer,Marketing,22,71964,19546,43,Yes,2,2018,Contract
1140,Employee_1140,54,Female,USA,LA,PhD,Analyst,HR,6,60028,15106,33,No,7,2012,Full-Time
1141,Employee_1141,41,Male,Canada,NY,Bachelor,Analyst,Finance,26,141030,10840,46,No,1,2006,Full-Time
1142,Employee_1142,43,Female,India,London,High School,Manager,HR,6,84646,13931,42,No,4,2024,Full-Time
1143,Employee_1143,36,Male,UK,LA,PhD,Developer,HR,2,111187,2359,33,No,9,2009,Contract
1144,Employee_1144,29,Male,USA,NY,Master,Manager,HR,11,38536,5242,32,No,4,2009,Contract
1145,Employee_1145,49,Male,UK,Delhi,Master,Designer,IT,6,147399,17464,41,No,3,2001,Contract
1146,Employee_1146,42,Female,Canada,NY,Bachelor,Developer,Finance,16,86747,3709,51,Yes,2,2013,Part-Time
1147,Employee_1147,51,Female,Pakistan,NY,PhD,Developer,HR,25,75712,19806,52,Yes,3,2012,Full-Time
1148,Employee_1148,36,Male,Pakistan,Karachi,PhD,Developer,HR,0,36273,13791,37,Yes,1,2021,Full-Time
1149,Employee_1149,36,Male,India,NY,Master,Developer,Marketing,4,101820,18051,31,No,8,2005,Full-Time
1150,Employee_1150,33,Male,Pakistan,London,PhD,Manager,Finance,15,121228,19880,35,Yes,1,2008,Contract
1151,Employee_1151,28,Male,USA,NY,PhD,Analyst,HR,14,104353,4499,51,Yes,3,2012,Full-Time
1152,Employee_1152,59,Male,Pakistan,London,PhD,Analyst,Marketing,1,124491,12690,39,Yes,3,2008,Full-Time
1153,Employee_1153,21,Female,India,Delhi,Bachelor,Designer,Marketing,8,122091,9080,41,No,2,2012,Part-Time
1154,Employee_1154,44,Male,Canada,London,PhD,Analyst,IT,6,115914,2189,50,Yes,5,2004,Contract
1155,Employee_1155,58,Female,Canada,Delhi,High School,Analyst,Marketing,3,80830,14908,39,No,3,2013,Full-Time
1156,Employee_1156,28,Male,Pakistan,Delhi,Bachelor,Analyst,HR,19,136718,13751,39,Yes,3,2004,Contract
1157,Employee_1157,41,Female,UK,London,PhD,Analyst,IT,17,47127,15714,52,Yes,8,2008,Contract
1158,Employee_1158,23,Female,Canada,LA,PhD,Designer,IT,20,145150,2025,32,Yes,4,2007,Contract
1159,Employee_1159,45,Female,Pakistan,Toronto,High School,Manager,HR,3,113488,1071,49,No,4,2006,Part-Time
1160,Employee_1160,48,Female,India,NY,Bachelor,Developer,Finance,27,41539,6546,39,No,3,2007,Contract
1161,Employee_1161,53,Female,Pakistan,Karachi,Master,Analyst,Marketing,12,76761,3685,58,No,1,2021,Contract
1162,Employee_1162,42,Female,Canada,Toronto,Master,Manager,IT,0,76219,10385,38,No,8,2002,Contract
1163,Employee_1163,56,Male,India,NY,Bachelor,Analyst,Finance,27,44692,19232,49,No,1,2022,Full-Time
1164,Employee_1164,30,Female,Pakistan,NY,PhD,Analyst,HR,23,113656,11576,48,Yes,7,2023,Part-Time
1165,Employee_1165,25,Male,USA,Delhi,PhD,Developer,Marketing,2,43334,3022,43,Yes,5,2014,Full-Time
1166,Employee_1166,37,Female,India,NY,Master,Developer,Marketing,15,58615,16831,31,No,4,2007,Part-Time
1167,Employee_1167,40,Female,USA,Karachi,Master,Developer,IT,29,37903,13940,34,No,4,2000,Part-Time
1168,Employee_1168,55,Male,UK,NY,Master,Analyst,Marketing,21,58527,18682,49,Yes,8,2006,Contract
1169,Employee_1169,57,Female,India,London,High School,Analyst,Marketing,3,45629,5102,58,No,6,2018,Contract
1170,Employee_1170,53,Male,USA,Toronto,Master,Analyst,Marketing,24,88008,18288,58,Yes,1,2001,Full-Time
1171,Employee_1171,36,Male,Canada,London,High School,Developer,Marketing,22,113276,4026,37,No,8,2013,Part-Time
1172,Employee_1172,56,Male,Canada,Karachi,Bachelor,Designer,HR,24,129318,7709,36,Yes,2,2017,Contract
1173,Employee_1173,44,Male,UK,NY,PhD,Manager,Finance,15,56708,6969,35,No,6,2014,Contract
1174,Employee_1174,57,Female,India,Karachi,Master,Designer,HR,25,40860,3620,40,No,9,2013,Contract
1175,Employee_1175,31,Female,India,Delhi,PhD,Analyst,HR,18,47438,3646,41,Yes,1,2023,Contract
1176,Employee_1176,42,Male,India,London,PhD,Analyst,IT,0,97300,5865,47,Yes,6,2024,Full-Time
1177,Employee_1177,41,Female,UK,London,Master,Designer,Marketing,4,101545,3289,48,No,8,2018,Full-Time
1178,Employee_1178,40,Female,India,LA,Master,Analyst,HR,18,50842,8370,39,No,2,2018,Contract
1179,Employee_1179,46,Male,Canada,NY,Bachelor,Manager,Marketing,21,90213,14854,54,Yes,5,2021,Contract
1180,Employee_1180,50,Female,USA,Delhi,High School,Analyst,HR,23,72372,10677,58,No,6,2016,Contract
1181,Employee_1181,25,Male,Canada,London,High School,Manager,HR,10,144316,12343,54,Yes,5,2021,Contract
1182,Employee_1182,46,Male,Canada,London,PhD,Designer,IT,12,128971,18824,50,Yes,3,2018,Contract
1183,Employee_1183,59,Female,USA,Delhi,Master,Designer,Finance,19,98906,1765,43,No,4,2015,Part-Time
1184,Employee_1184,53,Female,Canada,Karachi,Bachelor,Analyst,Finance,4,68744,13671,32,Yes,7,2019,Part-Time
1185,Employee_1185,31,Female,UK,Karachi,Bachelor,Manager,HR,20,146082,17158,47,Yes,4,2024,Part-Time
1186,Employee_1186,26,Male,USA,NY,Bachelor,Analyst,IT,3,87442,5092,53,No,9,2018,Part-Time
1187,Employee_1187,29,Male,Canada,LA,Bachelor,Developer,Marketing,3,115990,13975,44,Yes,2,2000,Contract
1188,Employee_1188,36,Female,Pakistan,London,Bachelor,Developer,Marketing,3,136917,10341,35,Yes,5,2018,Part-Time
1189,Employee_1189,45,Female,Canada,LA,High School,Developer,HR,3,133903,13334,39,Yes,8,2006,Part-Time
1190,Employee_1190,40,Female,UK,Karachi,High School,Developer,Finance,19,33650,17077,56,Yes,5,2022,Full-Time
1191,Employee_1191,47,Female,India,Karachi,High School,Analyst,IT,20,75117,16835,41,No,8,2010,Part-Time
1192,Employee_1192,21,Male,Canada,Toronto,Master,Developer,Finance,17,121244,3666,36,Yes,8,2004,Part-Time
1193,Employee_1193,20,Female,India,NY,PhD,Manager,Marketing,17,138198,6968,46,No,9,2016,Contract
1194,Employee_1194,55,Male,Pakistan,Toronto,Bachelor,Designer,Finance,15,82772,8641,30,Yes,6,2010,Part-Time
1195,Employee_1195,45,Male,Canada,Toronto,Master,Designer,Marketing,8,33190,19565,55,No,4,2023,Part-Time
1196,Employee_1196,48,Female,USA,Toronto,Bachelor,Developer,IT,17,78113,10834,47,Yes,3,2007,Contract
1197,Employee_1197,40,Female,India,NY,High School,Developer,IT,21,38789,4888,55,No,5,2009,Part-Time
1198,Employee_1198,30,Female,Pakistan,NY,Master,Developer,HR,1,62125,1840,44,Yes,6,2011,Contract
1199,Employee_1199,59,Male,USA,Delhi,High School,Analyst,HR,20,128695,14873,48,Yes,3,2009,Part-Time
1200,Employee_1200,30,Female,USA,LA,Bachelor,Designer,Finance,3,47459,11846,57,Yes,2,2012,Full-Time
